bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
1127471202,664978073,FB,FB,29118,22135,19294,29114,22127,19271,0.981,0.909084
1127471202,664978073,FB,FB,29128,22143,19259,29120,22124,19267,0.959,0.937805
1126306451,664978073,FB,FB,23069,22748,20853,23087,22738,20838,0.989,0.981544
1126306451,664978073,FB,FB,21530,21588,20272,21521,21601,20281,0.944,0.973207
1126306451,664978073,FB,FB,23016,22650,20303,23025,22658,20308,0.957,0.811412
1126306451,664978073,FB,FB,22101,21967,20613,22121,21948,20601,0.995,0.691936
1126306451,664978073,FB,FB,21497,21493,20217,21493,21486,20228,0.983,0.997592
1126306451,664978073,FB,FB,23747,22461,20539,23730,22474,20536,0.884,0.960728
1126306451,664978073,FB,FB,21925,21767,20675,21936,21764,20688,0.993,0.976661
1126306451,664978073,FB,FB,23367,22402,20342,23379,22414,20329,0.702,0.49804
1126306451,664978073,FB,FB,21389,21486,21123,21389,21484,21104,0.961,0.975434
1126306451,664978073,FB,FB,21677,21818,20707,21683,21823,20690,0.953,0.963419
1126306451,664978073,FB,FB,22330,21439,20362,22347,21445,20362,0.883,0.979599
1126306451,664978073,FB,FB,22383,21016,20279,22393,20997,20275,0.87,0.971294
1126306451,664978073,FB,FB,22886,22877,20648,22901,22884,20663,0.977,0.45804858
1126306451,664978073,FB,FB,21642,22526,19425,21664,22519,19419,0.937,0.866463
1126306451,664978073,FB,FB,22292,22254,20613,22311,22252,20597,0.981,0.979758
1126306451,664978073,FB,FB,22048,21464,20869,22081,21489,20865,0.889,0.16295
1126306451,664978073,FB,FB,23277,22413,20545,23290,22424,20555,0.942,0.884091
1126306451,664978073,FB,FB,22373,21584,20586,22395,21597,20584,0.988,0.897013
1126306451,664978073,FB,FB,21779,21256,20864,21755,21276,20845,0.892,0.705713
1126306451,664978073,FB,FB,22073,21482,20856,22079,21487,20864,0.54,0.498314
1126306451,664978073,FB,FB,22133,21444,20859,22148,21460,20865,0.983,0.951769
1126306451,664978073,FB,FB,22890,22563,20511,22897,22564,20525,0.968,0.989595
1126306451,664978073,FB,FB,22621,22824,20826,22621,22844,20818,0.927,0.989222
1126306451,664978073,FB,FB,22012,20838,20441,22000,20852,20428,0.935,0.739826
1126306451,664978073,FB,FB,21614,20479,20284,21598,20469,20280,0.965,0.781432
1126306451,664978073,FB,FB,23610,22217,20127,23604,22218,20114,0.811,0.927692
1126306451,664978073,FB,FB,22506,22709,20817,22494,22696,20809,0.908,0.946936
1126306451,664978073,FB,FB,23202,22844,20855,23190,22860,20853,0.976,0.988006
1126306451,664978073,FB,FB,23154,22145,20225,23149,22133,20235,0.963,0.773486
1126306451,664978073,FB,FB,22207,21581,20294,22224,21595,20295,0.976,0.977228
1126306451,664978073,FB,FB,23713,22455,20538,23719,22466,20542,0.982,0.979398
1126306451,664978073,FB,FB,21305,21488,21187,21286,21490,21165,0.904,0.368931
1126306451,664978073,FB,FB,22141,20818,20398,22151,20822,20386,0.935,0.981803
1126306451,664978073,FB,FB,22089,20808,20378,22111,20803,20359,0.945,0.747983
1126306451,664978073,FB,FB,22441,21522,20609,22444,21531,20590,0.965,0.988045
1126306451,664978073,FB,FB,21714,22177,19652,21743,22196,19650,0.952,0.679658
1126306451,664978073,FB,FB,21710,22252,19533,21710,22233,19530,0.967,0.862907
1126306451,664978073,FB,FB,22275,21000,20452,22284,21024,20462,0.965,0.48190606
1126306451,664978073,FB,FB,22692,22789,20756,22693,22814,20747,0.983,0.822452
1126306451,664978073,FB,FB,22074,21519,20754,22058,21528,20747,0.963,0.778825
1126306451,664978073,FB,FB,22661,21909,20344,22679,21890,20351,0.977,0.850883
1126306451,664978073,FB,FB,22548,22223,20699,22522,22238,20689,0.945,0.822355
1126306451,664978073,FB,FB,22291,21911,20472,22271,21925,20493,0.977,0.597551
1126306451,664978073,FB,FB,22284,22218,20586,22287,22198,20572,0.956,0.985481
1126306451,664978073,FB,FB,22698,21916,20472,22694,21902,20491,0.991,0.985816
1126306451,664978073,FB,FB,22266,21479,20421,22285,21477,20427,0.66,0.952
1126306451,664978073,FB,FB,22917,22798,20599,22910,22778,20599,0.902,0.99428
1126306451,664978073,FB,FB,21412,21118,21009,21403,21134,21006,0.926,0.9146
1126306451,664978073,FB,FB,22929,22712,20207,22899,22720,20193,0.986,0.711037
1126306451,664978073,FB,FB,21490,21207,21060,21468,21207,21059,0.951,0.800606
1126306451,664978073,FB,FB,21398,21096,21064,21376,21107,21062,0.97,0.71304
1126306451,664978073,FB,FB,21565,22374,19414,21589,22386,19412,0.973,0.857263
1126306451,664978073,FB,FB,22126,21824,20138,22120,21831,20125,0.864,0.876042
1126306451,664978073,FB,FB,23165,22249,20428,23155,22259,20442,0.967,0.958989
1126306451,664978073,FB,FB,22067,21938,20595,22059,21918,20588,0.99,0.981261
1126306451,664978073,FB,FB,22909,22464,20395,22943,22470,20387,0.938,0.679191
1126306451,664978073,FB,FB,23157,22248,20279,23127,22255,20278,0.985,0.862525
1126306451,664978073,FB,FB,22573,21969,20295,22559,21973,20303,0.974,0.956723
1126306451,664978073,FB,FB,23163,22553,20370,23155,22569,20377,0.947,0.93229
1126306451,664978073,FB,FB,22004,21854,20802,21983,21854,20803,0.894,0.9346
1126306451,664978073,FB,FB,22777,22716,20135,22777,22697,20136,0.99,0.994104
1126306451,664978073,FB,FB,22834,21727,20118,22846,21733,20091,0.981,0.991986
1126306451,664978073,FB,FB,23217,22867,20875,23216,22886,20867,0.676,0.968
1126306451,664978073,FB,FB,22302,21474,20396,22304,21483,20411,0.969,0.908569
1126306451,664978073,FB,FB,22346,21517,20269,22346,21543,20272,0.979,0.919917
1126306451,664978073,FB,FB,22254,21823,20453,22240,21811,20452,0.979,0.990408
1126306451,664978073,FB,FB,23328,22432,20435,23332,22451,20451,0.962,0.817871
1126306451,664978073,FB,FB,22307,20946,20206,22279,20935,20194,0.969,0.982171
1126306451,664978073,FB,FB,21991,21520,20512,21983,21524,20524,0.96,0.817431
1126306451,664978073,FB,FB,23485,22239,20255,23486,22216,20249,0.972,0.847482
1126306451,664978073,FB,FB,21859,21772,20653,21827,21778,20639,0.973,0.738228
1126306451,664978073,FB,FB,22316,21517,20517,22320,21492,20524,0.991,0.946784
1126306451,664978073,FB,FB,22202,21798,20255,22204,21817,20254,0.853,0.956606
1126306451,664978073,FB,FB,23761,22482,20460,23751,22498,20455,0.961,0.964712
1126306451,664978073,FB,FB,22905,22524,20828,22903,22512,20808,0.988,0.986557
1126306451,664978073,FB,FB,21669,20498,20177,21680,20497,20157,0.969,0.995662
1126306451,664978073,FB,FB,23627,22521,20456,23636,22537,20469,0.989,0.780619
1126306451,664978073,FB,FB,22587,22520,20418,22579,22534,20425,0.969,0.818741
1126306451,664978073,FB,FB,22372,21500,20515,22379,21482,20510,0.949,0.967128
1126306451,664978073,FB,FB,22644,21865,20436,22635,21862,20456,0.979,0.931139
1126306451,664978073,FB,FB,22557,22640,20744,22522,22652,20758,0.995,0.372645
1126306451,664978073,FB,FB,22362,21860,20388,22373,21855,20358,0.992,0.487643
1126306451,664978073,FB,FB,21620,20502,20177,21620,20492,20162,0.976,0.971106
1126306451,664978073,FB,FB,21502,21601,20168,21499,21618,20160,0.966,0.95528
1126306451,664978073,FB,FB,22925,21858,20461,22949,21871,20444,0.627,0.88
1126306451,664978073,FB,FB,23126,22470,20882,23146,22465,20872,0.902,0.954084
1126306451,664978073,FB,FB,22351,22279,20671,22357,22299,20668,0.993,0.991305
1126306451,664978073,FB,FB,23281,22727,20794,23302,22720,20794,0.952,0.987018
1126306451,664978073,FB,FB,22106,21769,20112,22080,21767,20106,0.964,0.747327
1126306451,664978073,FB,FB,22665,22527,20469,22649,22512,20472,0.984,0.830594
1126306451,664978073,FB,FB,22977,22849,20707,22998,22849,20700,0.838,0.855996
1126306451,664978073,FB,FB,22877,21862,20431,22861,21847,20416,0.95,0.992582
1126306451,664978073,FB,FB,22541,22673,20778,22531,22665,20778,0.533,0.394892
1126306451,664978073,FB,FB,22894,22614,20417,22910,22625,20414,0.958,0.991261
1126306451,664978073,FB,FB,22373,21824,20379,22373,21855,20357,0.523,0.221439
1126306451,664978073,FB,FB,23344,22438,20359,23375,22425,20335,0.975,0.683614
1126306451,664978073,FB,FB,23129,22145,20195,23115,22143,20174,0.624,0.449692
1126306451,664978073,FB,FB,23491,22305,20119,23482,22326,20120,0.95,0.949339
1126306451,664978073,FB,FB,22346,20907,20505,22349,20889,20493,0.974,0.951432
1126306451,664978073,FB,FB,22783,22757,20054,22763,22765,20049,0.957,0.84108
1128495875,664978073,FB,FB,29288,22236,19528,29288,22253,19500,0.86,0.583946
1094934199,664978073,FB,FB,22256,20677,19631,22229,20645,19621,0.986,0.958257
1094934199,664978073,FB,FB,22505,21276,20291,22477,21277,20284,0.984,0.901684
1094934199,664978073,FB,FB,21570,19786,20078,21593,19778,20074,0.991,0.807051
1094934199,664978073,FB,FB,21615,19810,20087,21614,19789,20079,0.991,0.976693
1094934199,664978073,FB,FB,22896,22080,20501,22897,22047,20499,0.895,0.695899
1094934199,664978073,FB,FB,21985,20655,20401,21964,20636,20391,0.912,0.767958
1094934199,664978073,FB,FB,23035,22077,20506,23043,22069,20490,0.982,0.924249
1094934199,664978073,FB,FB,22889,22325,20135,22909,22334,20132,0.98,0.99578
1094934199,664978073,FB,FB,22241,20443,19966,22259,20441,19953,0.994,0.940636
1094934199,664978073,FB,FB,20999,20827,20517,21011,20843,20543,0.981,0.810631
1094934199,664978073,FB,FB,21663,21114,20721,21671,21120,20698,0.903,0.469915
1094934199,664978073,FB,FB,21139,21023,21239,21127,21023,21224,0.989,0.988133
1094934199,664978073,FB,FB,22038,21191,20851,22044,21201,20837,0.982,0.9857
1094934199,664978073,FB,FB,22427,20387,19558,22413,20404,19558,0.912,0.823288
1094934199,664978073,FB,FB,22663,20667,19844,22641,20660,19829,0.993,0.98383
1094934199,664978073,FB,FB,21582,20674,21046,21567,20656,21048,0.981,0.46040815
1094934199,664978073,FB,FB,21581,19980,20275,21560,19982,20277,0.983,0.591058
1094934199,664978073,FB,FB,21618,19979,20280,21617,19960,20267,0.993,0.910292
1094934199,664978073,FB,FB,21837,19772,20191,21849,19758,20181,0.996,0.985995
1094934199,664978073,FB,FB,21600,20635,21040,21600,20622,21032,0.666,0.444987
1094934199,664978073,FB,FB,21733,20209,20280,21722,20207,20267,0.967,0.992503
1094934199,664978073,FB,FB,22113,20483,20111,22088,20485,20098,0.994,0.510744
1094934199,664978073,FB,FB,22121,20696,19868,22148,20690,19873,0.996,0.968797
1094934199,664978073,FB,FB,22070,20335,19916,22077,20352,19917,0.987,0.826402
1094934199,664978073,FB,FB,22690,20702,19869,22688,20719,19897,0.991,0.992155
1094934199,664978073,FB,FB,22406,20386,19644,22424,20414,19633,0.983,0.505483
1094934199,664978073,FB,FB,21450,20509,20112,21478,20486,20111,0.93,0.549101
1094934199,664978073,FB,FB,22153,20592,19902,22154,20575,19887,0.998,0.91363
1094934199,664978073,FB,FB,22106,20606,19868,22114,20579,19859,0.997,0.928106
1094934199,664978073,FB,FB,23249,22257,20488,23241,22273,20476,0.976,0.92512
1094934199,664978073,FB,FB,23301,22263,20518,23295,22286,20521,0.987,0.920993
1094934199,664978073,FB,FB,21075,20640,20415,21096,20635,20419,0.994,0.88024
1094934199,664978073,FB,FB,21981,20626,20358,21954,20635,20359,0.988,0.993329
1094934199,664978073,FB,FB,22076,20273,19992,22076,20294,19993,0.988,0.892346
1094934199,664978073,FB,FB,23417,22058,20260,23410,22072,20250,0.967,0.986058
1094934199,664978073,FB,FB,21646,19850,20166,21658,19873,20143,0.995,0.903498
1094934199,664978073,FB,FB,21527,19806,20040,21530,19827,20054,0.987,0.975027
1094934199,664978073,FB,FB,22918,22172,20621,22931,22175,20641,0.998,0.912247
1094934199,664978073,FB,FB,22331,20651,19649,22315,20626,19669,0.997,0.622776
1094934199,664978073,FB,FB,21445,20542,20163,21439,20557,20163,0.929,0.995875
1094934199,664978073,FB,FB,22548,22082,20352,22570,22080,20341,0.975,0.743009
1094934199,664978073,FB,FB,21708,20933,20692,21692,20955,20687,0.968,0.45969355
1094934199,664978073,FB,FB,20805,20906,20220,20797,20910,20232,0.99,0.982446
1094934199,664978073,FB,FB,21758,19862,20232,21739,19868,20216,0.997,0.4543963
1094934199,664978073,FB,FB,21691,20210,20315,21684,20216,20298,0.986,0.895461
1094934199,664978073,FB,FB,22980,22115,20136,23004,22100,20135,0.997,0.559013
1094934199,664978073,FB,FB,21096,20682,20494,21103,20667,20504,0.973,0.903336
1094934199,664978073,FB,FB,22518,20991,20030,22524,20966,20031,0.993,0.911661
1094934199,664978073,FB,FB,22936,21972,20227,22939,21972,20243,0.994,0.995985
1094934199,664978073,FB,FB,22939,22161,20131,22939,22175,20144,0.911,0.430098
1094934199,664978073,FB,FB,20957,20595,20498,20954,20581,20509,0.979,0.940766
1094934199,664978073,FB,FB,22389,20864,20439,22381,20839,20432,0.994,0.924725
1094934199,664978073,FB,FB,21020,20663,20536,21024,20658,20551,0.992,0.98751
1094934199,664978073,FB,FB,21686,20653,20338,21712,20664,20345,0.972,0.893064
1094934199,664978073,FB,FB,21944,21016,20522,21931,20997,20517,0.979,0.940856
1094934199,664978073,FB,FB,22606,20556,19800,22590,20563,19795,0.994,0.975629
1094934199,664978073,FB,FB,22868,21718,20100,22851,21733,20094,0.995,0.986569
1094934199,664978073,FB,FB,22659,21526,19184,22642,21512,19196,0.988,0.491377
1094934199,664978073,FB,FB,21730,19804,20224,21728,19818,20214,0.99,0.991975
1094934199,664978073,FB,FB,23185,21601,20203,23189,21585,20210,0.993,0.906989
1094934199,664978073,FB,FB,22654,20598,19835,22633,20596,19836,0.995,0.798508
1094934199,664978073,FB,FB,22947,21652,20141,22941,21663,20158,0.995,0.794766
1094934199,664978073,FB,FB,22078,20763,19894,22099,20769,19898,0.994,0.986487
1094934199,664978073,FB,FB,21955,21150,20603,21970,21171,20622,0.997,0.707434
1094934199,664978073,FB,FB,22401,21307,20115,22390,21295,20109,0.975,0.923212
1094934199,664978073,FB,FB,22656,21547,19178,22644,21553,19180,0.718,0.765
1094934199,664978073,FB,FB,23151,21588,20133,23157,21587,20113,0.991,0.874916
1094934199,664978073,FB,FB,22150,20819,19526,22117,20821,19526,0.996,0.88048
1094934199,664978073,FB,FB,22186,20811,19560,22209,20813,19564,0.993,0.836658
1094934199,664978073,FB,FB,21688,20908,20723,21674,20919,20735,0.904,0.466326
1094934199,664978073,FB,FB,20811,20852,20132,20802,20835,20147,0.988,0.965166
1094934199,664978073,FB,FB,21483,20591,21051,21483,20591,21035,0.958,0.90859
1094934199,664978073,FB,FB,22919,21434,20112,22911,21451,20065,0.932,0.45055878
1094934199,664978073,FB,FB,22490,22053,20309,22487,22063,20293,0.99,0.988732
1094934199,664978073,FB,FB,22089,20615,20174,22095,20628,20167,0.99,0.992237
1094934199,664978073,FB,FB,23747,22118,20227,23763,22123,20216,0.957,0.952143
1094934199,664978073,FB,FB,22091,20649,20212,22086,20665,20206,0.978,0.875425
1094934199,664978073,FB,FB,21504,20619,20690,21503,20610,20661,0.975,0.875518
1094934199,664978073,FB,FB,21576,19987,20088,21568,19993,20069,0.987,0.755357
1094934199,664978073,FB,FB,21663,20671,20272,21647,20670,20271,0.988,0.954625
1094934199,664978073,FB,FB,21019,20868,20265,21030,20874,20280,0.994,0.795389
1094934199,664978073,FB,FB,21692,21086,20718,21716,21101,20718,0.994,0.799109
1094934199,664978073,FB,FB,22650,21851,19561,22623,21860,19554,0.61,0.192263
1094934199,664978073,FB,FB,22951,22003,20114,22981,22018,20117,0.988,0.987773
1094934199,664978073,FB,FB,22479,21316,20255,22504,21311,20265,0.99,0.738368
1094934199,664978073,FB,FB,22250,20716,19569,22235,20700,19553,0.995,0.838309
1094934199,664978073,FB,FB,23462,21344,20063,23453,21364,20065,0.985,0.993218
1094934199,664978073,FB,FB,22941,21650,20056,22957,21657,20043,0.995,0.998728
1094934199,664978073,FB,FB,22014,20303,19877,21999,20290,19864,0.995,0.832082
1094934199,664978073,FB,FB,21519,20553,20167,21513,20569,20180,0.984,0.47665685
1094934199,664978073,FB,FB,21634,19929,20044,21622,19922,20031,0.852,0.901477
1094934199,664978073,FB,FB,20964,20609,20548,20977,20599,20550,0.897,0.498455
1094934199,664978073,FB,FB,20957,20679,20436,20954,20689,20418,0.969,0.867119
1094934199,664978073,FB,FB,23481,22043,20188,23461,22052,20181,0.954,0.47557572
1094934199,664978073,FB,FB,22366,20780,19625,22372,20801,19636,0.993,0.974716
1094934199,664978073,FB,FB,23596,21940,20199,23598,21931,20214,0.757,0.998
1094934199,664978073,FB,FB,23086,22123,20254,23094,22143,20256,0.987,0.998985
1094934199,664978073,FB,FB,21117,21061,20677,21098,21041,20663,0.98,0.994159
1094934199,664978073,FB,FB,22090,20571,20162,22086,20590,20150,0.991,0.793525
1094934199,664978073,FB,FB,21693,20640,20242,21677,20634,20230,0.939,0.903077
1094934199,664978073,FB,FB,22918,22058,20478,22910,22035,20491,0.979,0.893841
1094934199,664978073,FB,FB,23223,22047,20431,23232,22027,20432,0.994,0.885281
1094934199,664978073,FB,FB,23564,21968,20197,23549,21954,20198,0.979,0.987933
1003318634,664978073,FB,FB,29313,19525,19712,29309,19511,19723,0.92,0.935948
1003318634,664978073,FB,FB,29248,19265,19547,29254,19288,19547,0.98,0.952252
1003318634,664978073,FB,FB,27799,21623,19488,27790,21615,19502,0.977,0.937094
1003318634,664978073,FB,FB,28741,21176,19811,28755,21184,19773,0.929,0.395729
1003318634,664978073,FB,FB,27835,21620,19413,27842,21618,19395,0.97,0.994962
1003318634,664978073,FB,FB,28026,20830,19798,28023,20823,19838,0.927,0.353434
1003318634,664978073,FB,FB,28193,20805,19796,28210,20801,19808,0.966,0.880972
1003318634,664978073,FB,FB,27733,21620,19331,27723,21643,19324,0.978,0.89577
1003318634,664978073,FB,FB,28987,20263,19623,28988,20263,19610,0.944,0.899521
1003318634,664978073,FB,FB,28073,21629,18540,28085,21630,18550,0.985,0.985446
1003318634,664978073,FB,FB,28110,19721,19158,28116,19701,19165,0.906,0.979802
1003318634,664978073,FB,FB,28161,19935,19161,28179,19962,19163,0.931,0.629606
1003318634,664978073,FB,FB,27756,21627,19478,27745,21620,19480,0.898,0.870485
1003318634,664978073,FB,FB,28830,19502,19811,28815,19519,19822,0.973,0.836591
1003318634,664978073,FB,FB,28068,20852,19871,28075,20855,19883,0.987,0.996471
1003318634,664978073,FB,FB,28191,20276,18928,28193,20256,18928,0.906,0.802346
1003318634,664978073,FB,FB,28135,22178,19757,28149,22151,19765,0.952,0.514263
1003318634,664978073,FB,FB,27856,20363,19341,27894,20378,19338,0.963,0.468531
1003318634,664978073,FB,FB,29355,19162,19618,29375,19166,19611,0.978,0.969141
1003318634,664978073,FB,FB,28067,22327,20025,28077,22363,20013,0.967,0.4734987
1003318634,664978073,FB,FB,27867,22197,20125,27874,22179,20124,0.959,0.995929
1003318634,664978073,FB,FB,27531,21959,19878,27520,21955,19860,0.962,0.913056
1003318634,664978073,FB,FB,27836,22171,19886,27838,22163,19869,0.961,0.746079
1003318634,664978073,FB,FB,29376,19538,19658,29379,19535,19674,0.991,0.790367
1003318634,664978073,FB,FB,29349,19195,19670,29365,19211,19662,0.975,0.933797
1003318634,664978073,FB,FB,28901,19531,19850,28899,19559,19858,0.982,0.769314
1003318634,664978073,FB,FB,28501,20672,19745,28493,20687,19737,0.868,0.824139
1003318634,664978073,FB,FB,28876,20186,18512,28860,20179,18518,0.936,0.863933
1003318634,664978073,FB,FB,27530,22156,20017,27541,22156,20030,0.816,0.989753
1003318634,664978073,FB,FB,28752,21079,19808,28736,21075,19809,0.862,0.934068
1003318634,664978073,FB,FB,27643,20790,19286,27630,20803,19284,0.885,0.976885
1003318634,664978073,FB,FB,27947,21563,18688,27954,21581,18690,0.927,0.965266
1003318634,664978073,FB,FB,28204,20616,19281,28193,20604,19274,0.951,0.919048
1003318634,664978073,FB,FB,28883,20874,19844,28877,20895,19837,0.971,0.852692
1003318634,664978073,FB,FB,28288,20354,19233,28298,20341,19244,0.948,0.894257
1003318634,664978073,FB,FB,29086,20041,19638,29103,20051,19618,0.969,0.978146
1003318634,664978073,FB,FB,28884,20284,18445,28878,20289,18420,0.954,0.789682
1003318634,664978073,FB,FB,28964,20066,19419,28945,20070,19406,0.927,0.927965
1003318634,664978073,FB,FB,28825,20255,18448,28812,20250,18437,0.946,0.997447
1003318634,664978073,FB,FB,28155,20756,19784,28155,20739,19770,0.94,0.947695
1003318634,664978073,FB,FB,28300,21742,19808,28287,21760,19792,0.844,0.7392
1003318634,664978073,FB,FB,28270,20300,19001,28277,20290,19008,0.972,0.984085
1003318634,664978073,FB,FB,28781,21078,19867,28759,21081,19878,0.931,0.930277
1003318634,664978073,FB,FB,28371,20241,18956,28386,20211,18960,0.93,0.743842
1003318634,664978073,FB,FB,28891,20817,19471,28900,20819,19453,0.956,0.993723
1003318634,664978073,FB,FB,29047,21043,19877,29019,21038,19874,0.975,0.839718
1003318634,664978073,FB,FB,28914,20096,19151,28896,20087,19159,0.851,0.845827
1003318634,664978073,FB,FB,28263,20539,19271,28256,20534,19286,0.958,0.923509
1003318634,664978073,FB,FB,28074,20900,19826,28080,20918,19821,0.987,0.996192
1003318634,664978073,FB,FB,29339,20818,19598,29363,20800,19582,0.974,0.39317
1003318634,664978073,FB,FB,27927,22255,20255,27911,22243,20268,0.955,0.902139
1003318634,664978073,FB,FB,28454,20728,19842,28446,20743,19839,0.939,0.955459
1003318634,664978073,FB,FB,28844,19251,19764,28850,19236,19767,0.907,0.978841
1003318634,664978073,FB,FB,29022,20145,19539,29003,20136,19543,0.909,0.995362
1003318634,664978073,FB,FB,28800,20295,18565,28786,20282,18560,0.948,0.892885
1003318634,664978073,FB,FB,28662,20900,19963,28662,20876,19966,0.973,0.958724
1003318634,664978073,FB,FB,28451,20676,19975,28435,20671,20014,0.982,0.45606628
1003318634,664978073,FB,FB,27815,22261,20224,27816,22259,20240,0.962,0.938632
1003318634,664978073,FB,FB,28110,22045,19751,28119,22051,19764,0.949,0.868977
1003318634,664978073,FB,FB,27714,20939,19521,27687,20927,19526,0.98,0.4762984
1003318634,664978073,FB,FB,28257,21834,19794,28255,21833,19776,0.96,0.685454
1003318634,664978073,FB,FB,27859,21866,19780,27829,21853,19787,0.976,0.986323
1003318634,664978073,FB,FB,28328,21819,19873,28350,21815,19868,0.955,0.993328
1003318634,664978073,FB,FB,28621,20999,18647,28593,20972,18651,0.956,0.4623171
1003318634,664978073,FB,FB,28083,22348,19949,28064,22363,19959,0.97,0.906232
1003318634,664978073,FB,FB,28719,21012,18530,28730,21007,18520,0.965,0.991197
1003318634,664978073,FB,FB,28095,22231,19794,28055,22255,19788,0.824,0.46277863
1003318634,664978073,FB,FB,28457,20745,19595,28474,20728,19608,0.936,0.869919
1003318634,664978073,FB,FB,27896,22070,20111,27909,22076,20099,0.978,0.991964
1003318634,664978073,FB,FB,29011,20936,19922,29020,20940,19935,0.956,0.991344
1003318634,664978073,FB,FB,29430,20748,19587,29405,20768,19582,0.983,0.695701
1003318634,664978073,FB,FB,27692,20930,19600,27665,20925,19596,0.936,0.910635
1003318634,664978073,FB,FB,28487,20786,19541,28461,20777,19529,0.95,0.747564
1003318634,664978073,FB,FB,28430,20828,19934,28433,20827,19918,0.985,0.996635
1003318634,664978073,FB,FB,29056,19790,19651,29038,19779,19625,0.986,0.966276
1003318634,664978073,FB,FB,28832,20266,18578,28822,20249,18580,0.919,0.952687
1003318634,664978073,FB,FB,27884,21845,19837,27874,21825,19829,0.864,0.82833
1003318634,664978073,FB,FB,28143,20687,20081,28149,20699,20074,0.928,0.778176
1003318634,664978073,FB,FB,27982,22212,19758,28000,22213,19743,0.962,0.966382
1002848124,664978073,FB,FB,22193,19263,19610,22214,19263,19618,0.987,0.950541
1002848124,664978073,FB,FB,22213,19228,19652,22224,19239,19663,0.951,0.93982
1002848124,664978073,FB,FB,22621,20850,20075,22606,20881,20083,0.985,0.9708
1002848124,664978073,FB,FB,22319,20799,19790,22271,20820,19792,0.993,0.45440507
1002848124,664978073,FB,FB,22278,20765,19824,22263,20754,19820,0.994,0.955961
1002848124,664978073,FB,FB,22877,21721,20190,22899,21707,20195,0.715,0.458691
1002848124,664978073,FB,FB,23457,22181,20134,23445,22172,20122,0.966,0.990033
1002848124,664978073,FB,FB,23437,22036,20180,23425,22036,20191,0.937,0.972532
1002848124,664978073,FB,FB,23492,21976,20061,23517,21975,20052,0.939,0.919576
1002848124,664978073,FB,FB,23549,22479,20278,23543,22492,20281,0.965,0.997567
1002848124,664978073,FB,FB,22907,21403,20048,22920,21438,20050,0.996,0.4524598
1002848124,664978073,FB,FB,23433,22287,20250,23425,22311,20257,0.604,0.326968
1002848124,664978073,FB,FB,22215,20838,19617,22252,20842,19621,0.99,0.901787
1002848124,664978073,FB,FB,22236,20852,19618,22252,20842,19620,0.928,0.954
1002848124,664978073,FB,FB,22319,21565,18660,22302,21574,18667,0.988,0.933478
1002848124,664978073,FB,FB,23541,21857,20099,23557,21850,20108,0.986,0.996657
1002848124,664978073,FB,FB,22162,19029,19538,22162,19041,19512,0.976,0.842547
1002848124,664978073,FB,FB,22590,21337,20387,22605,21352,20398,0.501,0.456897
1002848124,664978073,FB,FB,23386,21771,20074,23392,21752,20079,0.993,0.88596
1002848124,664978073,FB,FB,23342,21796,20080,23329,21803,20060,0.99,0.665394
1002848124,664978073,FB,FB,22350,21426,20503,22350,21452,20511,0.987,0.936592
1002848124,664978073,FB,FB,22365,21467,20487,22350,21479,20496,0.987,0.997973
1002848124,664978073,FB,FB,23435,21943,20134,23435,21937,20146,0.953,0.976956
1002848124,664978073,FB,FB,22477,20583,19965,22491,20564,19953,0.709,0.433616
1002848124,664978073,FB,FB,22525,21540,18840,22541,21522,18841,0.957,0.856949
1002848124,664978073,FB,FB,23571,22432,20431,23572,22451,20431,0.926,0.98702
1002848124,664978073,FB,FB,23701,21557,19609,23662,21554,19615,0.985,0.665007
1002848124,664978073,FB,FB,23555,21353,19922,23568,21366,19917,0.973,0.969951
1002848124,664978073,FB,FB,23620,22495,20415,23599,22501,20415,0.98,0.931419
1002848124,664978073,FB,FB,23797,21807,19695,23779,21808,19716,0.988,0.800215
1002848124,664978073,FB,FB,22401,21529,18741,22395,21514,18756,0.989,0.793461
1002848124,664978073,FB,FB,22342,21453,20390,22347,21449,20364,0.967,0.639577
1002848124,664978073,FB,FB,22488,20645,19961,22492,20637,19944,0.979,0.99188
1002848124,664978073,FB,FB,22386,20305,19779,22371,20319,19783,0.928,0.944114
1002848124,664978073,FB,FB,22628,21528,19240,22631,21516,19226,0.89,0.963
1002848124,664978073,FB,FB,22366,21595,18996,22355,21608,18967,0.979,0.816265
1002848124,664978073,FB,FB,22469,20567,19972,22462,20556,19957,0.708,0.468555
1002848124,664978073,FB,FB,22702,21920,20335,22695,21892,20338,0.847,0.804912
1002848124,664978073,FB,FB,22884,20949,20026,22901,20928,20018,0.993,0.906334
1002848124,664978073,FB,FB,22666,20727,19964,22682,20736,19955,0.987,0.969147
1002848124,664978073,FB,FB,23459,22227,20226,23461,22213,20230,0.762,0.901
1002848124,664978073,FB,FB,22498,21308,20306,22499,21298,20290,0.952,0.986689
1002848124,664978073,FB,FB,23444,21753,19938,23450,21763,19920,0.987,0.94479
1002848124,664978073,FB,FB,22727,21887,20311,22697,21888,20331,0.993,0.641873
1002848124,664978073,FB,FB,23234,21540,19824,23224,21546,19838,0.981,0.986099
1002848124,664978073,FB,FB,22337,21588,18513,22341,21613,18516,0.96,0.897006
